
Intensity Center Ch=8 Img=1
 ==================== 
Intensity Center,Unit,Category,Channel,Image,Time,ID,
975,,Spot,8,Image 1,1,1216,
895,,Spot,8,Image 1,1,1217,
440,,Spot,8,Image 1,1,1218,
1023,,Spot,8,Image 1,1,1226,
1023,,Spot,8,Image 1,1,1228,
759,,Spot,8,Image 1,1,1229,
485,,Spot,8,Image 1,1,1232,
200,,Spot,8,Image 1,1,1237,
307,,Spot,8,Image 1,1,1241,
444,,Spot,8,Image 1,1,1242,
339,,Spot,8,Image 1,1,1243,
273,,Spot,8,Image 1,1,1246,
286,,Spot,8,Image 1,1,1258,
643,,Spot,8,Image 1,1,1262,
673,,Spot,8,Image 1,1,1264,
625,,Spot,8,Image 1,1,1271,
544,,Spot,8,Image 1,1,1284,
1005,,Spot,8,Image 1,1,1288,
584,,Spot,8,Image 1,1,1291,
590,,Spot,8,Image 1,1,1301,
422,,Spot,8,Image 1,1,1303,
431,,Spot,8,Image 1,1,1326,
661,,Spot,8,Image 1,1,1327,
410,,Spot,8,Image 1,1,1328,
556,,Spot,8,Image 1,1,1331,
822,,Spot,8,Image 1,1,1332,
993,,Spot,8,Image 1,1,1334,
733,,Spot,8,Image 1,1,1336,
837,,Spot,8,Image 1,1,1339,
432,,Spot,8,Image 1,1,1341,
493,,Spot,8,Image 1,1,1346,
423,,Spot,8,Image 1,1,1347,
284,,Spot,8,Image 1,1,1351,
663,,Spot,8,Image 1,1,1353,
729,,Spot,8,Image 1,1,1354,
749,,Spot,8,Image 1,1,1355,
960,,Spot,8,Image 1,1,1357,
723,,Spot,8,Image 1,1,1358,
264,,Spot,8,Image 1,1,1359,
675,,Spot,8,Image 1,1,1361,
611,,Spot,8,Image 1,1,1362,
477,,Spot,8,Image 1,1,1364,
623,,Spot,8,Image 1,1,1370,
388,,Spot,8,Image 1,1,1371,
979,,Spot,8,Image 1,1,1372,
476,,Spot,8,Image 1,1,1373,
873,,Spot,8,Image 1,1,1375,
918,,Spot,8,Image 1,1,1376,
575,,Spot,8,Image 1,1,1382,
653,,Spot,8,Image 1,1,1383,
686,,Spot,8,Image 1,1,1389,
660,,Spot,8,Image 1,1,1390,
504,,Spot,8,Image 1,1,1392,
978,,Spot,8,Image 1,1,1399,
613,,Spot,8,Image 1,1,1402,
326,,Spot,8,Image 1,1,1406,
659,,Spot,8,Image 1,1,1410,
925,,Spot,8,Image 1,1,1411,
801,,Spot,8,Image 1,1,1415,
347,,Spot,8,Image 1,1,1420,
233,,Spot,8,Image 1,1,1435,
434,,Spot,8,Image 1,1,1436,
260,,Spot,8,Image 1,1,1439,
576,,Spot,8,Image 1,1,1440,
432,,Spot,8,Image 1,1,1444,
419,,Spot,8,Image 1,1,1445,
602,,Spot,8,Image 1,1,1446,
739,,Spot,8,Image 1,1,1447,
264,,Spot,8,Image 1,1,1448,
311,,Spot,8,Image 1,1,1452,
846,,Spot,8,Image 1,1,1456,
490,,Spot,8,Image 1,1,1457,
368,,Spot,8,Image 1,1,1460,
704,,Spot,8,Image 1,1,1461,
411,,Spot,8,Image 1,1,1463,
372,,Spot,8,Image 1,1,1471,
859,,Spot,8,Image 1,1,1478,
710,,Spot,8,Image 1,1,1480,
541,,Spot,8,Image 1,1,1489,
701,,Spot,8,Image 1,1,1493,
564,,Spot,8,Image 1,1,1495,
627,,Spot,8,Image 1,1,1496,
466,,Spot,8,Image 1,1,1506,
725,,Spot,8,Image 1,1,1508,
903,,Spot,8,Image 1,1,1509,
688,,Spot,8,Image 1,1,1513,
888,,Spot,8,Image 1,1,1534,
488,,Spot,8,Image 1,1,1537,
404,,Spot,8,Image 1,1,1543,
941,,Spot,8,Image 1,1,1546,
653,,Spot,8,Image 1,1,1547,
441,,Spot,8,Image 1,1,1552,
668,,Spot,8,Image 1,1,1553,
322,,Spot,8,Image 1,1,1555,
865,,Spot,8,Image 1,1,1567,
536,,Spot,8,Image 1,1,1569,
894,,Spot,8,Image 1,1,1572,
620,,Spot,8,Image 1,1,1576,
870,,Spot,8,Image 1,1,1589,
502,,Spot,8,Image 1,1,1595,
766,,Spot,8,Image 1,1,1615,
390,,Spot,8,Image 1,1,1620,
753,,Spot,8,Image 1,1,1634,
481,,Spot,8,Image 1,1,1650,
640,,Spot,8,Image 1,1,1651,
707,,Spot,8,Image 1,1,1656,
719,,Spot,8,Image 1,1,1657,
725,,Spot,8,Image 1,1,1662,
322,,Spot,8,Image 1,1,1665,
424,,Spot,8,Image 1,1,1684,
837,,Spot,8,Image 1,1,1690,
902,,Spot,8,Image 1,1,1692,
533,,Spot,8,Image 1,1,1694,
345,,Spot,8,Image 1,1,1695,
981,,Spot,8,Image 1,1,1697,
565,,Spot,8,Image 1,1,1699,
214,,Spot,8,Image 1,1,1700,
804,,Spot,8,Image 1,1,1706,
321,,Spot,8,Image 1,1,1710,
504,,Spot,8,Image 1,1,1721,
720,,Spot,8,Image 1,1,1725,
837,,Spot,8,Image 1,1,1726,
362,,Spot,8,Image 1,1,1732,
722,,Spot,8,Image 1,1,1752,
558,,Spot,8,Image 1,1,1768,
564,,Spot,8,Image 1,1,1769,
714,,Spot,8,Image 1,1,1775,
609,,Spot,8,Image 1,1,1788,
641,,Spot,8,Image 1,1,1815,
783,,Spot,8,Image 1,1,1818,
531,,Spot,8,Image 1,1,1824,
383,,Spot,8,Image 1,1,1825,
533,,Spot,8,Image 1,1,1837,
992,,Spot,8,Image 1,1,1844,
681,,Spot,8,Image 1,1,1845,
731,,Spot,8,Image 1,1,1851,
414,,Spot,8,Image 1,1,1857,
607,,Spot,8,Image 1,1,1858,
395,,Spot,8,Image 1,1,1864,
955,,Spot,8,Image 1,1,1865,
416,,Spot,8,Image 1,1,1870,
635,,Spot,8,Image 1,1,1871,
179,,Spot,8,Image 1,1,1893,
699,,Spot,8,Image 1,1,1896,
691,,Spot,8,Image 1,1,1898,
424,,Spot,8,Image 1,1,1902,
847,,Spot,8,Image 1,1,1914,
658,,Spot,8,Image 1,1,1915,
815,,Spot,8,Image 1,1,1920,
521,,Spot,8,Image 1,1,1929,
589,,Spot,8,Image 1,1,1936,
798,,Spot,8,Image 1,1,1938,
637,,Spot,8,Image 1,1,1941,
945,,Spot,8,Image 1,1,1943,
435,,Spot,8,Image 1,1,1945,
871,,Spot,8,Image 1,1,1947,
525,,Spot,8,Image 1,1,1948,
825,,Spot,8,Image 1,1,1952,
624,,Spot,8,Image 1,1,1954,
718,,Spot,8,Image 1,1,1956,
652,,Spot,8,Image 1,1,1957,
539,,Spot,8,Image 1,1,1963,
693,,Spot,8,Image 1,1,1974,
370,,Spot,8,Image 1,1,1976,
324,,Spot,8,Image 1,1,1983,
213,,Spot,8,Image 1,1,1985,
464,,Spot,8,Image 1,1,1990,
760,,Spot,8,Image 1,1,2000,
609,,Spot,8,Image 1,1,2004,
455,,Spot,8,Image 1,1,2005,
292,,Spot,8,Image 1,1,2007,
450,,Spot,8,Image 1,1,2008,
791,,Spot,8,Image 1,1,2014,
451,,Spot,8,Image 1,1,2034,
469,,Spot,8,Image 1,1,2037,
582,,Spot,8,Image 1,1,2038,
738,,Spot,8,Image 1,1,2042,
580,,Spot,8,Image 1,1,2043,
684,,Spot,8,Image 1,1,2044,
980,,Spot,8,Image 1,1,2045,
439,,Spot,8,Image 1,1,2052,
774,,Spot,8,Image 1,1,2053,
696,,Spot,8,Image 1,1,2054,
966,,Spot,8,Image 1,1,2055,
960,,Spot,8,Image 1,1,2057,
795,,Spot,8,Image 1,1,2058,
791,,Spot,8,Image 1,1,2060,
956,,Spot,8,Image 1,1,2061,
829,,Spot,8,Image 1,1,2072,
665,,Spot,8,Image 1,1,2073,
446,,Spot,8,Image 1,1,2078,
547,,Spot,8,Image 1,1,2085,
951,,Spot,8,Image 1,1,2098,
224,,Spot,8,Image 1,1,2102,
694,,Spot,8,Image 1,1,2103,
98,,Spot,8,Image 1,1,2148,
651,,Spot,8,Image 1,1,2177,
419,,Spot,8,Image 1,1,2189,
1023,,Spot,8,Image 1,1,2191,
891,,Spot,8,Image 1,1,2193,
993,,Spot,8,Image 1,1,2194,
417,,Spot,8,Image 1,1,2196,
825,,Spot,8,Image 1,1,2197,
535,,Spot,8,Image 1,1,2198,
735,,Spot,8,Image 1,1,2199,
814,,Spot,8,Image 1,1,2200,
641,,Spot,8,Image 1,1,2201,
911,,Spot,8,Image 1,1,2203,
928,,Spot,8,Image 1,1,2211,
375,,Spot,8,Image 1,1,2212,
880,,Spot,8,Image 1,1,2230,
983,,Spot,8,Image 1,1,2261,
573,,Spot,8,Image 1,1,2266,
352,,Spot,8,Image 1,1,2273,
327,,Spot,8,Image 1,1,2457,
393,,Spot,8,Image 1,1,2458,
467,,Spot,8,Image 1,1,2471,
397,,Spot,8,Image 1,1,2552,
756,,Spot,8,Image 1,1,2661,
473,,Spot,8,Image 1,2,2937,
715,,Spot,8,Image 1,2,2938,
554,,Spot,8,Image 1,2,2939,
508,,Spot,8,Image 1,2,2971,
575,,Spot,8,Image 1,2,3016,
417,,Spot,8,Image 1,2,3018,
570,,Spot,8,Image 1,2,3045,
546,,Spot,8,Image 1,2,3046,
376,,Spot,8,Image 1,2,3056,
744,,Spot,8,Image 1,2,3065,
429,,Spot,8,Image 1,2,3101,
466,,Spot,8,Image 1,2,3127,
529,,Spot,8,Image 1,2,3132,
439,,Spot,8,Image 1,2,3135,
457,,Spot,8,Image 1,2,3140,
315,,Spot,8,Image 1,2,3144,
481,,Spot,8,Image 1,2,3150,
525,,Spot,8,Image 1,2,3154,
348,,Spot,8,Image 1,2,3160,
333,,Spot,8,Image 1,2,3175,
437,,Spot,8,Image 1,2,3176,
346,,Spot,8,Image 1,2,3177,
310,,Spot,8,Image 1,2,3184,
380,,Spot,8,Image 1,2,3185,
472,,Spot,8,Image 1,2,3187,
283,,Spot,8,Image 1,2,3213,
429,,Spot,8,Image 1,2,3220,
619,,Spot,8,Image 1,2,3235,
429,,Spot,8,Image 1,2,3242,
619,,Spot,8,Image 1,2,3243,
792,,Spot,8,Image 1,2,3244,
615,,Spot,8,Image 1,2,3245,
381,,Spot,8,Image 1,2,3248,
824,,Spot,8,Image 1,2,3250,
884,,Spot,8,Image 1,2,3262,
560,,Spot,8,Image 1,2,3264,
713,,Spot,8,Image 1,2,3265,
872,,Spot,8,Image 1,2,3279,
359,,Spot,8,Image 1,2,3280,
710,,Spot,8,Image 1,2,3295,
521,,Spot,8,Image 1,2,3329,
448,,Spot,8,Image 1,2,3330,
268,,Spot,8,Image 1,2,3334,
340,,Spot,8,Image 1,2,3339,
634,,Spot,8,Image 1,2,3340,
740,,Spot,8,Image 1,2,3350,
536,,Spot,8,Image 1,2,3358,
374,,Spot,8,Image 1,2,3359,
504,,Spot,8,Image 1,2,3376,
516,,Spot,8,Image 1,2,3402,
384,,Spot,8,Image 1,2,3412,
442,,Spot,8,Image 1,2,3414,
471,,Spot,8,Image 1,2,3415,
761,,Spot,8,Image 1,2,3419,
391,,Spot,8,Image 1,2,3420,
548,,Spot,8,Image 1,2,3425,
456,,Spot,8,Image 1,2,3434,
485,,Spot,8,Image 1,2,3446,
576,,Spot,8,Image 1,2,3451,
779,,Spot,8,Image 1,2,3467,
358,,Spot,8,Image 1,2,3469,
406,,Spot,8,Image 1,2,3470,
480,,Spot,8,Image 1,2,3472,
594,,Spot,8,Image 1,2,3474,
499,,Spot,8,Image 1,2,3475,
593,,Spot,8,Image 1,2,3477,
441,,Spot,8,Image 1,2,3479,
701,,Spot,8,Image 1,2,3480,
827,,Spot,8,Image 1,2,3481,
959,,Spot,8,Image 1,2,3483,
514,,Spot,8,Image 1,2,3484,
606,,Spot,8,Image 1,2,3491,
522,,Spot,8,Image 1,2,3492,
607,,Spot,8,Image 1,2,3497,
384,,Spot,8,Image 1,2,3499,
539,,Spot,8,Image 1,2,3503,
658,,Spot,8,Image 1,2,3510,
772,,Spot,8,Image 1,2,3512,
446,,Spot,8,Image 1,2,3517,
716,,Spot,8,Image 1,2,3518,
433,,Spot,8,Image 1,2,3521,
463,,Spot,8,Image 1,2,3525,
293,,Spot,8,Image 1,2,3527,
415,,Spot,8,Image 1,2,3532,
564,,Spot,8,Image 1,2,3536,
571,,Spot,8,Image 1,2,3539,
483,,Spot,8,Image 1,2,3563,
324,,Spot,8,Image 1,2,3577,
463,,Spot,8,Image 1,2,3588,
486,,Spot,8,Image 1,2,3590,
426,,Spot,8,Image 1,2,3591,
315,,Spot,8,Image 1,2,3605,
474,,Spot,8,Image 1,2,3608,
457,,Spot,8,Image 1,2,3611,
506,,Spot,8,Image 1,2,3612,
464,,Spot,8,Image 1,2,3615,
461,,Spot,8,Image 1,2,3618,
437,,Spot,8,Image 1,2,3619,
415,,Spot,8,Image 1,2,3620,
451,,Spot,8,Image 1,2,3622,
511,,Spot,8,Image 1,2,3633,
426,,Spot,8,Image 1,2,3635,
392,,Spot,8,Image 1,2,3636,
380,,Spot,8,Image 1,2,3637,
542,,Spot,8,Image 1,2,3675,
338,,Spot,8,Image 1,2,3679,
315,,Spot,8,Image 1,2,3686,
885,,Spot,8,Image 1,2,3687,
621,,Spot,8,Image 1,2,3688,
532,,Spot,8,Image 1,2,3693,
451,,Spot,8,Image 1,2,3696,
324,,Spot,8,Image 1,2,3702,
452,,Spot,8,Image 1,2,3729,
556,,Spot,8,Image 1,2,3732,
813,,Spot,8,Image 1,2,3748,
324,,Spot,8,Image 1,2,3749,
669,,Spot,8,Image 1,2,3758,
589,,Spot,8,Image 1,2,3760,
424,,Spot,8,Image 1,2,3763,
636,,Spot,8,Image 1,2,3768,
580,,Spot,8,Image 1,2,3771,
441,,Spot,8,Image 1,2,3776,
571,,Spot,8,Image 1,2,3778,
730,,Spot,8,Image 1,2,3783,
606,,Spot,8,Image 1,2,3787,
449,,Spot,8,Image 1,2,3802,
462,,Spot,8,Image 1,2,3805,
604,,Spot,8,Image 1,2,3809,
543,,Spot,8,Image 1,2,3812,
409,,Spot,8,Image 1,2,3813,
617,,Spot,8,Image 1,2,3815,
414,,Spot,8,Image 1,2,3818,
625,,Spot,8,Image 1,2,3822,
365,,Spot,8,Image 1,2,3823,
662,,Spot,8,Image 1,2,3825,
860,,Spot,8,Image 1,2,3829,
471,,Spot,8,Image 1,2,3837,
736,,Spot,8,Image 1,2,3840,
565,,Spot,8,Image 1,2,3841,
925,,Spot,8,Image 1,2,3842,
625,,Spot,8,Image 1,2,3843,
284,,Spot,8,Image 1,2,3849,
466,,Spot,8,Image 1,2,3854,
418,,Spot,8,Image 1,2,3855,
507,,Spot,8,Image 1,2,3858,
784,,Spot,8,Image 1,2,3859,
394,,Spot,8,Image 1,2,3863,
567,,Spot,8,Image 1,2,3867,
663,,Spot,8,Image 1,2,3868,
457,,Spot,8,Image 1,2,3869,
524,,Spot,8,Image 1,2,3873,
393,,Spot,8,Image 1,2,3874,
338,,Spot,8,Image 1,2,3876,
412,,Spot,8,Image 1,2,3887,
328,,Spot,8,Image 1,2,3900,
375,,Spot,8,Image 1,2,3904,
583,,Spot,8,Image 1,2,3919,
392,,Spot,8,Image 1,2,3925,
570,,Spot,8,Image 1,2,3934,
850,,Spot,8,Image 1,2,3942,
517,,Spot,8,Image 1,2,3943,
377,,Spot,8,Image 1,2,3948,
410,,Spot,8,Image 1,2,3955,
470,,Spot,8,Image 1,2,3956,
404,,Spot,8,Image 1,2,3957,
522,,Spot,8,Image 1,2,3959,
889,,Spot,8,Image 1,2,3961,
568,,Spot,8,Image 1,2,3963,
262,,Spot,8,Image 1,2,3966,
479,,Spot,8,Image 1,2,3968,
338,,Spot,8,Image 1,2,3969,
366,,Spot,8,Image 1,2,3975,
934,,Spot,8,Image 1,2,3976,
356,,Spot,8,Image 1,2,3979,
740,,Spot,8,Image 1,2,3981,
625,,Spot,8,Image 1,2,3982,
555,,Spot,8,Image 1,2,3987,
480,,Spot,8,Image 1,2,3988,
403,,Spot,8,Image 1,2,3989,
423,,Spot,8,Image 1,2,3999,
636,,Spot,8,Image 1,2,4002,
655,,Spot,8,Image 1,2,4008,
453,,Spot,8,Image 1,2,4011,
505,,Spot,8,Image 1,2,4014,
626,,Spot,8,Image 1,2,4023,
439,,Spot,8,Image 1,2,4032,
884,,Spot,8,Image 1,2,4033,
428,,Spot,8,Image 1,2,4047,
476,,Spot,8,Image 1,2,4048,
490,,Spot,8,Image 1,2,4051,
770,,Spot,8,Image 1,2,4052,
384,,Spot,8,Image 1,2,4053,
415,,Spot,8,Image 1,2,4056,
659,,Spot,8,Image 1,2,4058,
306,,Spot,8,Image 1,2,4059,
328,,Spot,8,Image 1,2,4062,
503,,Spot,8,Image 1,2,4064,
634,,Spot,8,Image 1,2,4079,
359,,Spot,8,Image 1,2,4081,
703,,Spot,8,Image 1,2,4082,
299,,Spot,8,Image 1,2,4083,
475,,Spot,8,Image 1,2,4085,
346,,Spot,8,Image 1,2,4088,
690,,Spot,8,Image 1,2,4090,
547,,Spot,8,Image 1,2,4092,
569,,Spot,8,Image 1,2,4103,
448,,Spot,8,Image 1,2,4104,
671,,Spot,8,Image 1,2,4107,
242,,Spot,8,Image 1,2,4109,
684,,Spot,8,Image 1,2,4121,
574,,Spot,8,Image 1,2,4122,
648,,Spot,8,Image 1,2,4125,
730,,Spot,8,Image 1,2,4129,
419,,Spot,8,Image 1,2,4138,
693,,Spot,8,Image 1,2,4140,
585,,Spot,8,Image 1,2,4141,
612,,Spot,8,Image 1,2,4146,
603,,Spot,8,Image 1,2,4148,
458,,Spot,8,Image 1,2,4150,
345,,Spot,8,Image 1,2,4151,
440,,Spot,8,Image 1,2,4152,
403,,Spot,8,Image 1,2,4158,
930,,Spot,8,Image 1,2,4160,
814,,Spot,8,Image 1,2,4163,
271,,Spot,8,Image 1,2,4165,
377,,Spot,8,Image 1,2,4169,
379,,Spot,8,Image 1,2,4177,
529,,Spot,8,Image 1,2,4190,
427,,Spot,8,Image 1,2,4192,
428,,Spot,8,Image 1,2,4193,
483,,Spot,8,Image 1,2,4197,
679,,Spot,8,Image 1,2,4202,
309,,Spot,8,Image 1,2,4206,
490,,Spot,8,Image 1,2,4222,
416,,Spot,8,Image 1,2,4238,
386,,Spot,8,Image 1,2,4241,
553,,Spot,8,Image 1,2,4244,
524,,Spot,8,Image 1,2,4245,
788,,Spot,8,Image 1,2,4250,
249,,Spot,8,Image 1,2,4253,
667,,Spot,8,Image 1,2,4265,
416,,Spot,8,Image 1,2,4268,
364,,Spot,8,Image 1,2,4272,
562,,Spot,8,Image 1,2,4273,
522,,Spot,8,Image 1,2,4274,
540,,Spot,8,Image 1,2,4276,
644,,Spot,8,Image 1,2,4282,
357,,Spot,8,Image 1,2,4288,
522,,Spot,8,Image 1,2,4290,
413,,Spot,8,Image 1,2,4294,
424,,Spot,8,Image 1,2,4297,
411,,Spot,8,Image 1,2,4299,
518,,Spot,8,Image 1,2,4304,
528,,Spot,8,Image 1,2,4305,
606,,Spot,8,Image 1,2,4307,
563,,Spot,8,Image 1,2,4345,
460,,Spot,8,Image 1,2,4364,
584,,Spot,8,Image 1,2,4385,
857,,Spot,8,Image 1,2,4402,
552,,Spot,8,Image 1,2,4404,
602,,Spot,8,Image 1,2,4410,
423,,Spot,8,Image 1,2,4414,
382,,Spot,8,Image 1,2,4419,
607,,Spot,8,Image 1,2,4423,
432,,Spot,8,Image 1,2,4424,
488,,Spot,8,Image 1,2,4431,
470,,Spot,8,Image 1,2,4438,
379,,Spot,8,Image 1,2,4448,
492,,Spot,8,Image 1,2,4450,
481,,Spot,8,Image 1,2,4464,
512,,Spot,8,Image 1,2,4467,
466,,Spot,8,Image 1,2,4468,
686,,Spot,8,Image 1,2,4472,
409,,Spot,8,Image 1,2,4485,
694,,Spot,8,Image 1,2,4487,
600,,Spot,8,Image 1,2,4491,
395,,Spot,8,Image 1,2,4492,
802,,Spot,8,Image 1,2,4493,
397,,Spot,8,Image 1,2,4495,
459,,Spot,8,Image 1,2,4497,
515,,Spot,8,Image 1,2,4498,
414,,Spot,8,Image 1,2,4499,
474,,Spot,8,Image 1,2,4508,
453,,Spot,8,Image 1,2,4520,
670,,Spot,8,Image 1,2,4537,
332,,Spot,8,Image 1,2,4538,
389,,Spot,8,Image 1,2,4543,
320,,Spot,8,Image 1,2,4544,
516,,Spot,8,Image 1,2,4546,
757,,Spot,8,Image 1,2,4550,
513,,Spot,8,Image 1,2,4554,
939,,Spot,8,Image 1,2,4562,
538,,Spot,8,Image 1,2,4563,
426,,Spot,8,Image 1,2,4567,
442,,Spot,8,Image 1,2,4571,
718,,Spot,8,Image 1,2,4572,
663,,Spot,8,Image 1,2,4574,
484,,Spot,8,Image 1,2,4580,
541,,Spot,8,Image 1,2,4581,
669,,Spot,8,Image 1,2,4583,
315,,Spot,8,Image 1,2,4584,
516,,Spot,8,Image 1,2,4585,
533,,Spot,8,Image 1,2,4592,
848,,Spot,8,Image 1,2,4596,
849,,Spot,8,Image 1,2,4597,
